Symbol,Date,High,Low,Open,Close,Volume,Adj Close,Return,EqW VaR,ExpW_mc VaR
SP500,2022-05-10,4068.820068359375,3958.169921875,4035.179931640625,4001.050048828125,4630150000.0,4001.050048828125,0.0024578974498534745,-0.018914821867908604,-0.03310898985339047
SP500,2022-05-09,4081.27001953125,3975.47998046875,4081.27001953125,3991.239990234375,4746120000.0,3991.239990234375,-0.03203710063235676,-0.018914821867908604,-0.033263420671912174
SP500,2022-05-06,4157.68994140625,4067.909912109375,4128.169921875,4123.33984375,4254300000.0,4123.33984375,-0.0056742248424840325,-0.01858951629453565,-0.029283074322780267
SP500,2022-05-05,4270.43017578125,4106.009765625,4270.43017578125,4146.8701171875,4197620000.0,4146.8701171875,-0.035649708609806985,-0.01858951629453565,-0.029362083265102566
SP500,2022-05-04,4307.66015625,4148.91015625,4181.18017578125,4300.169921875,4236210000.0,4300.169921875,0.02986242108440229,-0.01858951629453565,-0.027752797780332003
SP500,2022-05-03,4200.10009765625,4147.080078125,4159.77978515625,4175.47998046875,3877530000.0,4175.47998046875,0.004837126381486367,-0.01858951629453565,-0.02775373584647515
SP500,2022-05-02,4169.81005859375,4062.510009765625,4130.60986328125,4155.3798828125,4474060000.0,4155.3798828125,0.005675242812353654,-0.01858951629453565,-0.027754655151295427
SP500,2022-04-29,4269.68017578125,4124.27978515625,4253.75,4131.93017578125,3943480000.0,4131.93017578125,-0.036284507106413955,-0.01858951629453565,-0.027755556070019304
SP500,2022-04-28,4308.4501953125,4188.6298828125,4222.580078125,4287.5,3969440000.0,4287.5,0.02474690007293945,-0.01841212284548766,-0.024453818553482155
SP500,2022-04-27,4240.7099609375,4162.89990234375,4186.52001953125,4183.9599609375,3876340000.0,4183.9599609375,0.0020980468517017847,-0.01841212284548766,-0.024467692226870626
SP500,2022-04-26,4278.14013671875,4175.0400390625,4278.14013671875,4175.2001953125,3760420000.0,4175.2001953125,-0.028146308431003852,-0.01841212284548766,-0.027740133036513303
SP500,2022-04-25,4299.02001953125,4200.81982421875,4255.33984375,4296.1201171875,4061070000.0,4296.1201171875,0.005697936985382235,-0.01841212284548766,-0.02019253516642041
SP500,2022-04-22,4385.830078125,4267.6201171875,4385.830078125,4271.77978515625,3930660000.0,4271.77978515625,-0.027740054250753654,-0.01841212284548766,-0.020389543096779678
SP500,2022-04-21,4512.93994140625,4384.47021484375,4489.169921875,4393.66015625,3833570000.0,4393.66015625,-0.014752948498371943,-0.018387945694007368,-0.018928119321023593
SP500,2022-04-20,4488.2900390625,4448.759765625,4472.259765625,4459.4501953125,3678040000.0,4459.4501953125,-0.0006184750715809706,-0.018387945694007368,-0.018936090210579702
SP500,2022-04-19,4471.02978515625,4390.6298828125,4390.6298828125,4462.2099609375,3197930000.0,4462.2099609375,0.016057604355527166,-0.018387945694007368,-0.018943901682344687
SP500,2022-04-18,4410.31005859375,4370.2998046875,4385.6298828125,4391.68994140625,3509340000.0,4391.68994140625,-0.0002048682840329885,-0.018387945694007368,-0.018951556924674373
SP500,2022-04-14,4460.4599609375,4390.77001953125,4449.1201171875,4392.58984375,3634740000.0,4392.58984375,-0.01214413784439794,-0.018387945694007368,-0.018959059062157464
SP500,2022-04-13,4453.919921875,4392.7001953125,4394.2998046875,4446.58984375,3273140000.0,4446.58984375,0.011174577597236057,-0.018387945694007368,-0.018963159579944922
SP500,2022-04-12,4471.0,4381.33984375,4437.58984375,4397.4501953125,3451990000.0,4397.4501953125,-0.003417447717741773,-0.01841212284548766,-0.018965773877337565
SP500,2022-04-11,4464.35009765625,4408.3798828125,4462.64013671875,4412.52978515625,3452540000.0,4412.52978515625,-0.01687729010355421,-0.01841212284548766,-0.018968333745510883
SP500,2022-04-08,4520.41015625,4474.60009765625,4494.14990234375,4488.27978515625,3453040000.0,4488.27978515625,-0.002651026482054286,-0.01841212284548766,-0.018990258784626155
SP500,2022-04-07,4521.16015625,4450.2998046875,4474.64990234375,4500.2099609375,4054010000.0,4500.2099609375,0.004253385628492534,-0.01841212284548766,-0.0190271067799848
SP500,2022-04-06,4503.93994140625,4450.0400390625,4494.169921875,4481.14990234375,4137080000.0,4481.14990234375,-0.009716916613271898,-0.01858951629453565,-0.019063248049708888
SP500,2022-04-05,4593.4501953125,4514.169921875,4572.4501953125,4525.1201171875,3906230000.0,4525.1201171875,-0.012551720801807331,-0.01858951629453565,-0.019098636864451332
SP500,2022-04-04,4583.5,4539.2099609375,4547.97021484375,4582.64013671875,3833500000.0,4582.64013671875,0.008090938687879357,-0.01858951629453565,-0.019133317902898926
SP500,2022-04-01,4548.7001953125,4507.56982421875,4540.31982421875,4545.85986328125,3828290000.0,4545.85986328125,0.0034102225843584133,-0.01858951629453565,-0.019167305320577567
SP500,2022-03-31,4603.06982421875,4530.41015625,4599.02001953125,4530.41015625,3782040000.0,4530.41015625,-0.015652540713177343,-0.01858951629453565,-0.019200612989902638
SP500,2022-03-30,4627.77001953125,4581.31982421875,4624.2001953125,4602.4501953125,3665390000.0,4602.4501953125,-0.0062937001746978805,-0.01858951629453565,-0.019233254505841207
SP500,2022-03-29,4637.2998046875,4589.66015625,4602.85986328125,4631.60009765625,4239660000.0,4631.60009765625,0.012256547427530462,-0.01858951629453565,-0.019265243191461005
SP500,2022-03-28,4575.64990234375,4517.68994140625,4541.08984375,4575.52001953125,3696850000.0,4575.52001953125,0.007144955276586762,-0.01858951629453565,-0.019296592103368405
SP500,2022-03-25,4546.02978515625,4501.06982421875,4522.91015625,4543.06005859375,3577520000.0,4543.06005859375,0.005066170567449069,-0.01858951629453565,-0.01946056500973881
SP500,2022-03-24,4520.580078125,4465.169921875,4469.97998046875,4520.16015625,3573430000.0,4520.16015625,0.01434391292056647,-0.018914821867908604,-0.019605270345622854
SP500,2022-03-23,4501.06982421875,4455.81005859375,4493.10009765625,4456.240234375,4014360000.0,4456.240234375,-0.012272698789159042,-0.018914821867908604,-0.01974696294145411
SP500,2022-03-22,4522.0,4469.10009765625,4469.10009765625,4511.60986328125,3962880000.0,4511.60986328125,0.0113041136006502,-0.018914821867908604,-0.01988582168536874
SP500,2022-03-21,4481.75,4424.2998046875,4462.39990234375,4461.18017578125,3961050000.0,4461.18017578125,-0.00043466036210393355,-0.01896131033450521,-0.020022017189860117
SP500,2022-03-18,4465.39990234375,4390.56982421875,4407.33984375,4463.1201171875,6681510000.0,4463.1201171875,0.011662294827948783,-0.01896131033450521,-0.02015537712751573
SP500,2022-03-17,4412.669921875,4335.64990234375,4345.10986328125,4411.669921875,4174170000.0,4411.669921875,0.01234781757145198,-0.01896131033450521,-0.020286069866418222
SP500,2022-03-16,4358.89990234375,4251.990234375,4288.14013671875,4357.85986328125,5002240000.0,4357.85986328125,0.02238376135718223,-0.01896131033450521,-0.02039239351011763
SP500,2022-03-15,4271.0498046875,4187.89990234375,4188.81982421875,4262.4501953125,4331170000.0,4262.4501953125,0.021408574170870942,-0.018969454344563434,-0.020463398719521266
SP500,2022-03-14,4247.56982421875,4161.72021484375,4202.75,4173.10986328125,4757600000.0,4173.10986328125,-0.007421002465963666,-0.019311475173124593,-0.02118207119521394
SP500,2022-03-11,4291.009765625,4200.490234375,4279.5,4204.31005859375,3877430000.0,4204.31005859375,-0.012961545123475138,-0.019311475173124593,-0.021200772978021334
SP500,2022-03-10,4268.27978515625,4209.7998046875,4252.5498046875,4259.52001953125,4008690000.0,4259.52001953125,-0.004291813651667864,-0.01939275779068718,-0.021219116070235296
SP500,2022-03-09,4299.39990234375,4223.10009765625,4223.10009765625,4277.8798828125,4220180000.0,4277.8798828125,0.02569824789143582,-0.01939275779068718,-0.02123707726244352
SP500,2022-03-08,4276.93994140625,4157.8701171875,4202.66015625,4170.7001953125,6237000000.0,4170.7001953125,-0.00723375351819977,-0.020364110556098217,-0.02125469396820581
SP500,2022-03-07,4327.009765625,4199.85009765625,4327.009765625,4201.08984375,5506330000.0,4201.08984375,-0.029518158313449172,-0.020364110556098217,-0.02127194389720258
SP500,2022-03-04,4342.1201171875,4284.97998046875,4342.1201171875,4328.8701171875,4558250000.0,4328.8701171875,-0.007934042550334475,-0.020364110556098217,-0.019257931393947117
SP500,2022-03-03,4416.77978515625,4345.56005859375,4401.31005859375,4363.490234375,4062080000.0,4363.490234375,-0.005254666430088317,-0.020500317528877165,-0.019280186477179682
SP500,2022-03-02,4401.47998046875,4322.56005859375,4322.56005859375,4386.5400390625,4409090000.0,4386.5400390625,0.018642691757321028,-0.020500317528877165,-0.01930197821343044
SP500,2022-03-01,4378.4501953125,4279.5400390625,4363.14013671875,4306.259765625,4679400000.0,4306.259765625,-0.015473503680411893,-0.021173138152195018,-0.019441538220955894
SP500,2022-02-28,4388.83984375,4315.1201171875,4354.169921875,4373.93994140625,4594010000.0,4373.93994140625,-0.002442603440647617,-0.021173138152195018,-0.01954204386328564
SP500,2022-02-25,4385.33984375,4286.830078125,4298.3798828125,4384.64990234375,3941780000.0,4384.64990234375,0.022372677655603468,-0.021449400664502745,-0.019640621858991444
SP500,2022-02-24,4294.72998046875,4114.64990234375,4155.77001953125,4288.7001953125,5070560000.0,4288.7001953125,0.014956856067329216,-0.021449400664502745,-0.019737147477884933
SP500,2022-02-23,4341.509765625,4221.509765625,4324.93017578125,4225.5,3814340000.0,4225.5,-0.018412122845487655,-0.022030438529415785,-0.019831821784960787
SP500,2022-02-22,4362.1201171875,4267.10986328125,4332.740234375,4304.759765625,4007780000.0,4304.759765625,-0.010142945264832837,-0.022030438529415785,-0.01992452498934609
SP500,2022-02-18,4394.60009765625,4327.22021484375,4384.56982421875,4348.8701171875,3871340000.0,4348.8701171875,-0.0071661613961429005,-0.022030438529415785,-0.02001537412964369
SP500,2022-02-17,4456.06005859375,4373.81005859375,4456.06005859375,4380.259765625,3596510000.0,4380.259765625,-0.021173138152195015,-0.02272482263758248,-0.02010448083006903
SP500,2022-02-16,4489.5498046875,4429.68017578125,4455.75,4475.009765625,3478750000.0,4475.009765625,0.0008812077558950637,-0.02272482263758248,-0.01910876132197737
SP500,2022-02-15,4472.77001953125,4429.27978515625,4429.27978515625,4471.06982421875,3363200000.0,4471.06982421875,0.01576672117072042,-0.02372145509302815,-0.019126581664835232
SP500,2022-02-14,4426.22021484375,4364.83984375,4412.60986328125,4401.669921875,3466170000.0,4401.669921875,-0.0038405967262932217,-0.024226905044785977,-0.019144045600835935
SP500,2022-02-11,4526.330078125,4401.41015625,4506.27001953125,4418.64013671875,4164960000.0,4418.64013671875,-0.01896945434456343,-0.024226905044785977,-0.019161145940711125
SP500,2022-02-10,4588.919921875,4484.31005859375,4553.240234375,4504.080078125,4490500000.0,4504.080078125,-0.01811572566845976,-0.024226905044785977,-0.01895919238882926
SP500,2022-02-09,4590.02978515625,4547.0,4547.0,4587.18017578125,3662810000.0,4587.18017578125,0.014517207887505545,-0.024226905044785977,-0.018975409613225136
SP500,2022-02-08,4531.31982421875,4465.39990234375,4480.02001953125,4521.5400390625,3509330000.0,4521.5400390625,0.008401207191663262,-0.024226905044785977,-0.01902158101808134
SP500,2022-02-07,4521.85986328125,4471.47021484375,4505.75,4483.8701171875,3291600000.0,4483.8701171875,-0.0037017126347429485,-0.024226905044785977,-0.019066828994840423
SP500,2022-02-04,4539.66015625,4451.5,4482.7900390625,4500.52978515625,3673700000.0,4500.52978515625,0.0051569298644233985,-0.024226905044785977,-0.01911117201206432
SP500,2022-02-03,4542.8798828125,4470.39013671875,4535.41015625,4477.43994140625,3596830000.0,4477.43994140625,-0.024391082077444004,-0.024226905044785977,-0.019154628168943744
SP500,2022-02-02,4595.31005859375,4544.31982421875,4566.39013671875,4589.3798828125,3777170000.0,4589.3798828125,0.00942251544733641,-0.02372145509302815,-0.018920685715373933
SP500,2022-02-01,4550.490234375,4483.52978515625,4519.56982421875,4546.5400390625,3796450000.0,4546.5400390625,0.00686300355780145,-0.02372145509302815,-0.018923363125360974
SP500,2022-01-31,4516.89013671875,4414.02001953125,4431.7900390625,4515.5498046875,4001950000.0,4515.5498046875,0.018885951732779516,-0.02372145509302815,-0.01892598698714828
SP500,2022-01-28,4432.72021484375,4292.4599609375,4336.18994140625,4431.85009765625,3936030000.0,4431.85009765625,0.024347646888076113,-0.02372145509302815,-0.018928558371699836
SP500,2022-01-27,4428.740234375,4309.5,4380.580078125,4326.509765625,4074330000.0,4326.509765625,-0.00538408875771057,-0.02372145509302815,-0.01893107832856036
SP500,2022-01-26,4453.22998046875,4304.7998046875,4408.43017578125,4349.93017578125,4046270000.0,4349.93017578125,-0.0014966358477518371,-0.02372145509302815,-0.018933547886283673
SP500,2022-01-25,4411.009765625,4287.10986328125,4366.64013671875,4356.4501953125,3989420000.0,4356.4501953125,-0.012171906253646725,-0.02372145509302815,-0.018935968052852522
SP500,2022-01-24,4417.35009765625,4222.6201171875,4356.31982421875,4410.1298828125,5172540000.0,4410.1298828125,0.002771738943381896,-0.02372145509302815,-0.018938339816089993
SP500,2022-01-21,4494.52001953125,4395.33984375,4471.3798828125,4397.93994140625,3945810000.0,4397.93994140625,-0.018914821867908604,-0.02372145509302815,-0.018940664144062716
SP500,2022-01-20,4602.10986328125,4477.9501953125,4547.35009765625,4482.72998046875,3473060000.0,4482.72998046875,-0.01103737849414832,-0.02372145509302815,-0.018505288128873094
SP500,2022-01-19,4611.5498046875,4530.2001953125,4588.02978515625,4532.759765625,3387370000.0,4532.759765625,-0.009689541868338813,-0.02372145509302815,-0.018515571921286306
SP500,2022-01-18,4632.240234375,4568.7001953125,4632.240234375,4577.10986328125,3324960000.0,4577.10986328125,-0.018387945694007368,-0.02372145509302815,-0.018525650037851255
SP500,2022-01-14,4665.1298828125,4614.75,4637.990234375,4662.85009765625,3483530000.0,4662.85009765625,0.0008199802697488323,-0.02372145509302815,-0.015122714959180827
SP500,2022-01-13,4744.1298828125,4650.2900390625,4733.56005859375,4659.02978515625,3539830000.0,4659.02978515625,-0.0142436152864307,-0.02372145509302815,-0.01595769199868907
SP500,2022-01-12,4748.830078125,4706.7099609375,4728.58984375,4726.35009765625,3060040000.0,4726.35009765625,0.002817754443029452,-0.02372145509302815,-0.016983722263236647
SP500,2022-01-11,4714.1298828125,4638.27001953125,4669.14013671875,4713.06982421875,3421600000.0,4713.06982421875,0.009159984668711818,-0.02372145509302815,-0.01700260158090424
SP500,2022-01-10,4673.02001953125,4582.240234375,4655.33984375,4670.2900390625,3621800000.0,4670.2900390625,-0.0014410312534549607,-0.02372145509302815,-0.01702110331221848
SP500,2022-01-07,4707.9501953125,4662.740234375,4697.66015625,4677.02978515625,3279870000.0,4677.02978515625,-0.004050216740091761,-0.02372145509302815,-0.017039235008906438
SP500,2022-01-06,4725.009765625,4671.259765625,4693.39013671875,4696.0498046875,3371250000.0,4696.0498046875,-0.0009637690162076495,-0.02372145509302815,-0.018964237224362426
SP500,2022-01-05,4797.7001953125,4699.43994140625,4787.990234375,4700.580078125,3733540000.0,4700.580078125,-0.019392757790687165,-0.02372145509302815,-0.018993248901116967
SP500,2022-01-04,4818.6201171875,4774.27001953125,4804.509765625,4793.5400390625,3641050000.0,4793.5400390625,-0.000629621957060511,-0.02372145509302815,-0.011962615027435697
SP500,2022-01-03,4796.64013671875,4758.169921875,4778.14013671875,4796.56005859375,2775190000.0,4796.56005859375,0.006374052530970564,-0.02372145509302815,-0.012003480459085298
SP500,2021-12-31,4786.830078125,4765.75,4775.2099609375,4766.18017578125,2446190000.0,4766.18017578125,-0.0026261799136575448,-0.02372145509302815,-0.012043528582101908
SP500,2021-12-30,4808.93017578125,4775.330078125,4794.22998046875,4778.72998046875,2390990000.0,4778.72998046875,-0.0029897555945093135,-0.02372145509302815,-0.012082775742658184
SP500,2021-12-29,4804.06005859375,4778.080078125,4788.64013671875,4793.06005859375,2369370000.0,4793.06005859375,0.0014018951394270118,-0.02372145509302815,-0.012121237960003334
SP500,2021-12-28,4807.02001953125,4780.0400390625,4795.490234375,4786.35009765625,2217050000.0,4786.35009765625,-0.0010101548486260992,-0.02372145509302815,-0.012995288147905317
SP500,2021-12-27,4791.490234375,4733.990234375,4733.990234375,4791.18994140625,2264120000.0,4791.18994140625,0.01383893524747526,-0.02372145509302815,-0.013008250496399785
SP500,2021-12-23,4740.740234375,4703.9599609375,4703.9599609375,4725.7900390625,2194630000.0,4725.7900390625,0.006223699921661829,-0.02372145509302815,-0.013020953597924365
SP500,2021-12-22,4697.669921875,4645.52978515625,4650.35986328125,4696.56005859375,2439570000.0,4696.56005859375,0.010180197220578835,-0.02372145509302815,-0.01303340263741845
SP500,2021-12-21,4651.14013671875,4583.16015625,4594.9599609375,4649.22998046875,2564370000.0,4649.22998046875,0.017777934551572505,-0.02372145509302815,-0.013045602696122656
SP500,2021-12-20,4587.89990234375,4531.10009765625,4587.89990234375,4568.02001953125,3395780000.0,4568.02001953125,-0.01138805785140995,-0.02372145509302815,-0.013057558753652778
SP500,2021-12-17,4666.7001953125,4600.22021484375,4652.5,4620.64013671875,5609780000.0,4620.64013671875,-0.010287680637092622,-0.02372145509302815,-0.01311115709037315
SP500,2021-12-16,4731.990234375,4651.89013671875,4719.1298828125,4668.669921875,3592810000.0,4668.669921875,-0.008743415379980468,-0.02372145509302815,-0.01329638500434615
SP500,2021-12-15,4712.60009765625,4611.22021484375,4636.4599609375,4709.85009765625,3367580000.0,4709.85009765625,0.016348464630746795,-0.02372145509302815,-0.013943095847894584
SP500,2021-12-14,4660.47021484375,4606.52001953125,4642.990234375,4634.08984375,3292740000.0,4634.08984375,-0.0074706775774360246,-0.02372145509302815,-0.01588825556865298
SP500,2021-12-13,4710.2998046875,4667.60009765625,4710.2998046875,4668.97021484375,3322050000.0,4668.97021484375,-0.009136167611567658,-0.02372145509302815,-0.01594561940400767
SP500,2021-12-10,4713.56982421875,4670.240234375,4687.64013671875,4712.02001953125,2858310000.0,4712.02001953125,0.009549073338481762,-0.02372145509302815,-0.016001835962655267
SP500,2021-12-09,4695.259765625,4665.97998046875,4691.0,4667.4501953125,2851660000.0,4667.4501953125,-0.007181080169894716,-0.02372145509302815,-0.016986261831209725
SP500,2021-12-08,4705.06005859375,4674.52001953125,4690.85986328125,4701.2099609375,3061550000.0,4701.2099609375,0.0030852853123166657,-0.02372145509302815,-0.01699812459915504
SP500,2021-12-07,4694.0400390625,4631.97021484375,4631.97021484375,4686.75,3334320000.0,4686.75,0.020707080374404274,-0.02372145509302815,-0.017009750111741453
SP500,2021-12-06,4612.60009765625,4540.509765625,4548.3701171875,4591.669921875,3305690000.0,4591.669921875,0.011730872577451423,-0.02372145509302815,-0.017021143114076136
SP500,2021-12-03,4608.02978515625,4495.1201171875,4589.490234375,4538.43017578125,3971500000.0,4538.43017578125,-0.008448563730297565,-0.02372145509302815,-0.017032308256364127
SP500,2021-12-02,4595.4599609375,4504.72998046875,4504.72998046875,4577.10009765625,3771510000.0,4577.10009765625,0.01419443613158311,-0.02372145509302815,-0.01704325009580636
SP500,2021-12-01,4652.93994140625,4510.27001953125,4602.81982421875,4513.0400390625,4078260000.0,4513.0400390625,-0.011815187417889228,-0.02372145509302815,-0.01758855284043958
SP500,2021-11-30,4646.02001953125,4560.0,4640.25,4567.0,4950190000.0,4567.0,-0.01896131033450521,-0.02372145509302815,-0.0189766950625477
SP500,2021-11-29,4672.9501953125,4625.259765625,4628.75,4655.27001953125,3471380000.0,4655.27001953125,0.013200199537034996,-0.02372145509302815,-0.013030498091755707
SP500,2021-11-26,4664.6298828125,4585.43017578125,4664.6298828125,4594.6201171875,2676740000.0,4594.6201171875,-0.022724822637582465,-0.02372145509302815,-0.01303915185894328
SP500,2021-11-24,4702.8701171875,4659.89013671875,4675.77978515625,4701.4599609375,2464040000.0,4701.4599609375,0.0022938506357221833,-0.02372145509302815,-0.010766309701024516
SP500,2021-11-23,4699.39013671875,4652.66015625,4678.47998046875,4690.7001953125,3428780000.0,4690.7001953125,0.001657132912945114,-0.02372145509302815,-0.01078014718478073
SP500,2021-11-22,4743.830078125,4682.169921875,4712.0,4682.93994140625,3206280000.0,4682.93994140625,-0.0031971365563219223,-0.02372145509302815,-0.010793707918861816
SP500,2021-11-19,4717.75,4694.22021484375,4708.43994140625,4697.9599609375,3265600000.0,4697.9599609375,-0.001398665559303236,-0.02372145509302815,-0.010806997438261282
SP500,2021-11-18,4708.7998046875,4672.77978515625,4700.72021484375,4704.5400390625,3335620000.0,4704.5400390625,0.0033847802152713324,-0.02372145509302815,-0.011566469087634885
SP500,2021-11-17,4701.5,4684.41015625,4701.5,4688.669921875,3221250000.0,4688.669921875,-0.002601625374463401,-0.02372145509302815,-0.01192863918171834
SP500,2021-11-16,4714.9501953125,4679.419921875,4679.419921875,4700.89990234375,2838210000.0,4700.89990234375,0.003865229864862485,-0.02372145509302815,-0.011950047892382073
SP500,2021-11-15,4697.419921875,4672.85986328125,4689.2998046875,4682.7998046875,2618980000.0,4682.7998046875,-1.0739820344718431e-05,-0.02372145509302815,-0.011971028428832532
SP500,2021-11-12,4688.47021484375,4650.77001953125,4655.240234375,4682.85009765625,2865790000.0,4682.85009765625,0.007222656026415475,-0.02372145509302815,-0.011991589354553982
SP500,2021-11-11,4664.5498046875,4648.31005859375,4659.39013671875,4649.27001953125,2623140000.0,4649.27001953125,0.0005509400447352153,-0.02372145509302815,-0.012011739061761003
SP500,2021-11-10,4684.85009765625,4630.85986328125,4670.259765625,4646.7099609375,3581630000.0,4646.7099609375,-0.008225823395229703,-0.02372145509302815,-0.012031485774823882
SP500,2021-11-09,4708.52978515625,4670.8701171875,4707.25,4685.25,3110230000.0,4685.25,-0.003498775895770745,-0.02372145509302815,-0.012050837553625507
SP500,2021-11-08,4714.919921875,4694.39013671875,4701.47998046875,4701.7001953125,3465720000.0,4701.7001953125,0.0008877879113036169,-0.02372145509302815,-0.012069802296851095
SP500,2021-11-05,4718.5,4681.31982421875,4699.259765625,4697.52978515625,3491150000.0,4697.52978515625,0.003732799652949259,-0.02372145509302815,-0.012088387745212174
SP500,2021-11-04,4683.0,4662.58984375,4662.93017578125,4680.06005859375,3332940000.0,4680.06005859375,0.004181942361150437,-0.02372145509302815,-0.01210660148460603
SP500,2021-11-03,4663.4599609375,4621.18994140625,4630.64990234375,4660.56982421875,3339440000.0,4660.56982421875,0.006461279195357994,-0.02372145509302815,-0.012124450949212011
