Date,Return,yhat,ar_resid,GARCH vol,GARCH VaR
2017-09-10,-0.0244010060807829,-1.3687074612617203e-05,-0.024387319006170284,,
2017-09-11,0.009296783040678,-0.0005250341576318798,0.00982181719830988,,
2017-09-12,-0.0073198712879802,0.0002000380081169223,-0.0075199092960971225,,
2017-09-13,-0.0600899017825153,-0.00015750098348138108,-0.05993240079903391,,
2017-09-14,-0.1874110117851947,-0.0012929487767888404,-0.18611806300840586,,
2017-09-15,0.1529564892717645,-0.004032505150722905,0.1569889944224874,,
2017-09-16,-0.0034309035831391,0.0032911504236039224,-0.006722054006743023,,
2017-09-17,-0.0116302594718108,-7.38224303836508e-05,-0.01155643704142715,,
2017-09-18,0.1346179844524293,-0.0002502472014722131,0.13486823165390152,,
2017-09-19,-0.0344952233969022,0.0028965625366056623,-0.03739178593350786,,
2017-09-20,-0.0048459019236375,-0.0007422304842085824,-0.004103671439428918,,
2017-09-21,-0.0703823437437788,-0.00010426881686847598,-0.07027807492691032,,
2017-09-22,-9.366128904286786e-05,-0.0015144102844503154,0.0014207489954074475,,
2017-09-23,0.0445368533193395,-2.0153011655558915e-06,0.04453886862050506,,
2017-09-24,-0.0288893094806313,0.0009582952927711314,-0.029847604773402432,,
2017-09-25,0.0660441329691461,-0.0006216085606271558,0.06666574152977325,,
2017-09-26,-0.0085887338014871,0.001421065410384543,-0.010009799211871643,,
2017-09-27,0.0792117400755914,-0.00018480297909271903,0.07939654305468412,,
2017-09-28,-0.0061751915500829,0.0017043915766201544,-0.007879583126703055,,
2017-09-29,-0.0027930324367207,-0.00013287101699739642,-0.0026601614197233037,,
2017-09-30,0.0421900530461822,-6.009741679491926e-05,0.04225015046297712,,
2017-10-01,0.0149883891808819,0.0009077994115575369,0.014080589769324362,,
2017-10-02,0.0012670115735247,0.00032250376323788937,0.0009445078102868106,,
2017-10-03,-0.020828573886965,2.7262169109464842e-05,-0.020855836056074467,,
2017-10-04,-0.0204100812478886,-0.0004481664694157221,-0.019961914778472877,,
2017-10-05,0.0234196890713158,-0.00043916180257923184,0.023858850873895034,,
2017-10-06,0.0097957219425073,0.0005039192516427713,0.009291802690864529,,
2017-10-07,0.0128305914403068,0.00021077362963861147,0.012619817810668189,,
2017-10-08,0.0414715156870999,0.00027607463177863154,0.04119544105532127,,
2017-10-09,0.0350375752084006,0.0008923387106420151,0.03414523649775858,,
2017-10-10,0.002089307002683,0.0007539002172330106,0.0013354067854499893,,
2017-10-11,0.009303604548152,4.495542268037749e-05,0.009258649125471622,,
2017-10-12,0.1285471354469378,0.00020018478585299323,0.1283469506610848,,
2017-10-13,0.0367731060255636,0.0027659366483469474,0.03400716937721665,,
2017-10-14,0.0326851807178703,0.0007912434709339707,0.03189393724693633,,
2017-10-15,-0.02633841352782,0.0007032839657692586,-0.02704169749358926,,
2017-10-16,0.0083477134144638,-0.0005667211718302803,0.00891443458629408,,
2017-10-17,-0.0209725253470746,0.00017961696604661974,-0.02115214231312122,,
2017-10-18,-0.0026437959861618,-0.00045126385947202977,-0.00219253212668977,,
2017-10-19,0.0210761246572299,-5.6886310095147894e-05,0.021133010967325047,,
2017-10-20,0.0530663245017619,0.00045349299610510774,0.05261283150565679,,
2017-10-21,0.003351920366813,0.0011418231236516544,0.0022100972431613455,,
2017-10-22,-0.0038431221244686,7.212295593109987e-05,-0.003915245080399699,,
2017-10-23,-0.0129984419650679,-8.269209804778967e-05,-0.012915749867020111,,
2017-10-24,-0.0680704750275723,-0.00027968625576594815,-0.06779078877180635,,
2017-10-25,0.0405598451180932,-0.0014646660222690556,0.04202451114036226,,
2017-10-26,0.0267841480609269,0.0008727223805754783,0.025911425680351423,,
2017-10-27,-0.0209879326147522,0.0005763119999437789,-0.02156424461469598,,
2017-10-28,-0.0048106798359326,-0.0004515953762045669,-0.0043590844597280335,,
2017-10-29,0.0696600026751927,-0.00010351094651317359,0.06976351362170588,,
2017-10-30,-0.0037895483526454,0.0014988677394744058,-0.0052884160921198055,,
2017-10-31,0.0551127111404921,-8.153935622775017e-05,0.055194250496719846,,
2017-11-01,0.0462108343273106,0.0011858550328892412,0.04502497929442136,,
2017-11-02,0.0459842889880703,0.0009943141850045974,0.0449899748030657,,
2017-11-03,0.018260897877375,0.0009894396302030585,0.017271458247171943,,
2017-11-04,0.0238895905644225,0.00039291802571206726,0.023496672538710434,,
2017-11-05,0.0037208870264384,0.0005140300779663442,0.003206856948472056,,
2017-11-06,-0.0519277834642991,8.006197691610898e-05,-0.05200784544121521,,
2017-11-07,0.0173179948120689,-0.0011173252430087578,0.01843532005507766,,
2017-11-08,0.0441339995584926,0.00037262966895404865,0.04376136988953855,,
2017-11-09,-0.0423757375660655,0.0009496271262096849,-0.04332536469227518,,
2017-11-10,-0.0735541473126685,-0.00091179476794405,-0.07264235254472445,,
2017-11-11,-0.0393675615324269,-0.0015826576841457447,-0.03778490384828115,,
2017-11-12,-0.0641012751946662,-0.0008470681265670082,-0.06325420706809919,,
2017-11-13,0.1024223964020905,-0.0013792611220021078,0.10380165752409261,,
2017-11-14,0.0116258676970599,0.002203813090311918,0.009422054606747981,,
2017-11-15,0.1024435879987191,0.0002501527040670973,0.102193435294652,,
2017-11-16,0.0760230822843013,0.0022042690679075928,0.0738188132163937,,
2017-11-17,-0.0206689679398353,0.0016357815262032244,-0.022304749466038526,,
2017-11-18,0.0105279246050737,-0.000444732243231488,0.010972656848305189,,
2017-11-19,0.0316220271906624,0.00022652836560661444,0.03139549882505579,,
2017-11-20,0.0204255103005503,0.0006804081911088618,0.01974510210944144,,
2017-11-21,-0.0157768038054386,0.00043949378805722717,-0.016216297593495826,,
2017-11-22,0.0225850789537045,-0.00033946800671614446,0.022924546960420643,,
2017-11-23,-0.0260227163146539,0.00048596102407623675,-0.02650867733873014,,
2017-11-24,0.0267354843631641,-0.0005599283445250188,0.027295412707689117,,
2017-11-25,0.0650896101282345,0.0005752649077264514,0.06451434522050804,,
2017-11-26,0.0613849162099298,0.0014005270320054195,0.05998438917792438,,
2017-11-27,0.0522798564820303,0.001320813480677185,0.050959043001353115,,
2017-11-28,0.0244898791425096,0.0011249007650867182,0.023364978377422883,,
2017-11-29,-0.0169194592227285,0.0005269464309596829,-0.01744640565368818,,
2017-11-30,0.0348875368274561,-0.0003640544160836166,0.035251591243539715,,
2017-12-01,0.0725062566763168,0.0007506718554723991,0.0717555848208444,,
2017-12-02,0.0090200083388098,0.0015601103196753697,0.00745989801913443,,
2017-12-03,0.0224478170503836,0.00019408267283410255,0.022253734377549496,,
2017-12-04,0.029496961480754,0.00048300757258548893,0.02901395390816851,,
2017-12-05,0.0222609199166321,0.0006346833516813249,0.021626236564950777,,
2017-12-06,0.1992833389919166,0.00047898612450018586,0.19880435286741643,,
2017-12-07,0.2524716942763181,0.004287960900927419,0.24818373337539068,,
2017-12-08,-0.0743196191102198,0.005432409749475671,-0.07975202885969547,,
2017-12-09,-0.083962012053233,-0.0015991282689686722,-0.08236288378426433,,
2017-12-10,0.0182630477754608,-0.0018066027329161887,0.020069650508376988,,
2017-12-11,0.0958500170285845,0.0003929642848673961,0.09545705274371712,,
2017-12-12,0.0282579700591882,0.0020623958201968348,0.026195574238991364,,
2017-12-13,-0.0578339371638675,0.0006080240895516688,-0.05844196125341917,,
2017-12-14,0.009495300439305,-0.0012444073978277537,0.010739707837132753,,
2017-12-15,0.0689990576325163,0.0002043094883509067,0.0687947481441654,,
2017-12-16,0.1011187706769949,0.0014846462470255405,0.09963412442996936,,
2017-12-17,-0.0182895977017769,0.002175763097939601,-0.020465360799716503,,
2017-12-18,-0.0013897831550526,-0.0003935355571400399,-0.0009962475979125602,,
2017-12-19,-0.0699741582000456,-2.9903833706212758e-05,-0.06994425436633939,,
2017-12-20,-0.0648095349534755,-0.0015056273944169306,-0.06330390755905857,,
2017-12-21,-0.049426707292645,-0.0013945006807571814,-0.04803220661188782,,
2017-12-22,-0.1247303050208964,-0.0010635098217671004,-0.12366679519912929,,
2017-12-23,0.0627105946350556,-0.0026838102663065523,0.06539440490136215,,
2017-12-24,-0.0526151341806769,0.0013493379789262484,-0.05396447215960315,,
2017-12-25,0.0072383494019188,-0.0011321149038602957,0.008370464305779096,,
2017-12-26,0.1478049030448427,0.00015574688471040797,0.1476491561601323,,
2017-12-27,-0.016230003345223,0.0031803042262723287,-0.01941030757149533,,
2017-12-28,-0.0777851437951826,-0.0003492194586776786,-0.07743592433650492,,
2017-12-29,0.0034026081068359,-0.0016736956383508268,0.005076303745186727,,
2017-12-30,-0.1162647874136566,7.321359927576696e-05,-0.11633800101293237,,
2017-12-31,0.0929726360891418,-0.002501658518500735,0.09547429460764253,,
2018-01-01,-0.0352632153328392,0.0020004834845855544,-0.03726369881742476,,
2018-01-02,0.0970110560814097,-0.0007587552946126223,0.09776981137602232,,
2018-01-03,0.0146107953045528,0.0020873777885246844,0.012523417516028116,,
2018-01-04,0.026195657872015,0.0003143791112407926,0.025881278760774208,,
2018-01-05,0.1173329261610154,0.0005636495117829599,0.11676927664923244,,
2018-01-06,0.0055939642560027,0.00252464155967522,0.00306932269632748,,
2018-01-07,-0.059873360565128,0.00012036480386299666,-0.059993725368990995,,
2018-01-08,-0.0793501499609259,-0.0012882894797382545,-0.07806186048118764,,
2018-01-09,-0.0378836812907175,-0.0017073697291321425,-0.03617631156158536,,
2018-01-10,0.0258916784705156,-0.0008151396146788835,0.026706818085194484,,
2018-01-11,-0.104686343053739,0.0005571088155315305,-0.10524345186927053,,
2018-01-12,0.0428769497577097,-0.0022525262179279104,0.04512947597563761,,
2018-01-13,0.0271519531739503,0.0009225793036293222,0.02622937387032098,,
2018-01-14,-0.040960445349815,0.0005842260280395722,-0.04154467137785457,,
2018-01-15,0.0034707961579654,-0.0008813420581622496,0.004352138216127649,,
2018-01-16,-0.1685480135462911,7.468079517198582e-05,-0.16862269434146307,,
2018-01-17,-0.0262739124167791,-0.003626631788043238,-0.022647280628735864,,
2018-01-18,0.0255886162027021,-0.0005653333074779023,0.02615394951018,,
2018-01-19,0.0115469411924702,0.0005505878531595412,0.010996353339310658,,
2018-01-20,0.111291052364391,0.00024845444987565567,0.11104259791451535,,
2018-01-21,-0.1007117159410849,0.0023946391282661686,-0.10310635506935106,,
2018-01-22,-0.0576459893680196,-0.0021670045393920134,-0.05547898482862759,,
2018-01-23,-0.005763214020962,-0.0012403633427447347,-0.0045228506782172655,,
2018-01-24,0.0451768413338482,-0.00012400653517032924,0.04530084786901853,,
2018-01-25,-0.008803281560753,0.0009720658548118787,-0.009775347415564878,,
2018-01-26,-0.0078156915063853,-0.0001894193830920071,-0.007626272123293292,,
2018-01-27,0.0241061814339316,-0.00016816950058454243,0.02427435093451614,,
2018-01-28,0.0302079071625878,0.0005186904433769747,0.029689216719210824,,
2018-01-29,-0.0415651580377807,0.0006499807031900237,-0.04221513874097072,,
2018-01-30,-0.1053521958132058,-0.0008943536043126117,-0.10445784220889319,,
2018-01-31,0.0113592320538773,-0.0022668533092583304,0.01362608536313563,,
2018-02-01,-0.1027834196380305,0.0002444155299583927,-0.1030278351679889,,
2018-02-02,-0.037052347802326,-0.002211581193395035,-0.03484076660893096,,
2018-02-03,0.0389729248648189,-0.0007972518900357364,0.03977017675485464,,
2018-02-04,-0.0978647611075892,0.000838576766429551,-0.09870333787401875,,
2018-02-05,-0.1596880737755109,-0.0021057468794466877,-0.15758232689606422,,
2018-02-06,0.1148380980502292,-0.003435993295563853,0.11827409134579304,,
2018-02-07,-0.0171137729317126,0.002470960577372832,-0.01958473350908543,,
2018-02-08,0.0845380782246918,-0.000368235445922101,0.0849063136706139,,
2018-02-09,0.0570304883149312,0.0018189978946595517,0.05521149042027165,,
2018-02-10,-0.0131716075750212,0.0012271196643545918,-0.01439872723937579,,
2018-02-11,-0.057055887158723,-0.0002834122439424866,-0.05677247491478051,,
2018-02-12,0.0979831508117721,-0.0012276661688925975,0.0992108169806647,,
2018-02-13,-0.0367734449733546,0.002108294259599874,-0.038881739232954474,,
2018-02-14,0.1042437824749573,-0.000791250764041777,0.10503503323899908,,
2018-02-15,0.0707526797888733,0.0022430036834917293,0.06850967610538157,,
2018-02-16,0.0066395181584866,0.0015223787703739365,0.005117139388112663,,
2018-02-17,0.0858714440383399,0.00014286188905005736,0.08572858214928984,,
2018-02-18,-0.0504738165132535,0.0018476878017259337,-0.052321504314979436,,
2018-02-19,0.063827973660077,-0.0010860403725882705,0.06491401403266528,,
2018-02-20,0.0158927060950748,0.001373380518533649,0.014519325576541153,,
2018-02-21,-0.0625498559652333,0.00034196186540399066,-0.06289181783063728,,
2018-02-22,-0.0641136314432212,-0.0013458793800541517,-0.06276775206316705,,
2018-02-23,0.029595163355822,-0.0013795269902425438,0.030974690346064544,,
2018-02-24,-0.0473764273117839,0.0006367963522102173,-0.04801322366399412,,
2018-02-25,-0.0151165577159926,-0.0010193941398523008,-0.014097163576140298,,
2018-02-26,0.0726321058649543,-0.00032526155357833587,0.07295736741853263,,
2018-02-27,0.0346204102849221,0.0015628182048554396,0.03305759208006666,,
2018-02-28,-0.0305529975651492,0.000744924118728425,-0.03129792168387763,,
2018-03-01,0.0531933937233797,-0.0006574059809927436,0.05385079970437245,,
2018-03-02,0.0123642033261801,0.0011445572601668525,0.011219646066013247,,
2018-03-03,0.0363778855604512,0.0002660394025008158,0.036111846157950385,,
2018-03-04,0.0019930384320943,0.0007827395492804045,0.0012102988828138954,,
2018-03-05,0.0052725012049468,4.288402088251188e-05,0.005229617184064288,,
2018-03-06,-0.0685542954431329,0.00011344791356502525,-0.06866774335669794,,
2018-03-07,-0.0755415215926486,-0.001475076340740679,-0.07406644525190792,,
2018-03-08,-0.0572531755818666,-0.0016254198299988363,-0.05562775575186776,,
2018-03-09,-0.0061160086440503,-0.0012319112053764537,-0.004884097438673846,,
2018-03-10,-0.0505003790663348,-0.00013159758396303047,-0.05036878148237177,,
2018-03-11,0.0803778347408639,-0.001086611916549836,0.08146444665741373,,
2018-03-12,-0.0389940701535206,0.0017294823260865276,-0.04072355247960713,,
2018-03-13,-0.00111573859784,-0.0008390317476219093,-0.00027670685021809064,,
2018-03-14,-0.1006041510585813,-2.400724268970404e-05,-0.10058014381589159,,
2018-03-15,0.0037547153880626,-0.002164690075910914,0.005919405463973514,,
2018-03-16,0.0045163099033997,8.078985859814404e-05,0.004435520044801556,,
2018-03-17,-0.0505459409004189,9.717701630357932e-05,-0.05064311791672248,,
2018-03-18,0.0387526158320983,-0.0010875922662575207,0.03984020809835582,,
2018-03-19,0.0494876647182156,0.0008338363976500746,0.04865382832056552,,
2018-03-20,0.0327691799733553,0.001064821436971814,0.03170435853638349,,
2018-03-21,0.0017737814072429,0.0007050913698656006,0.0010686900373772994,,
2018-03-22,-0.022488995834565,3.8166288057618726e-05,-0.02252716212262262,,
2018-03-23,0.0173169404672413,-0.0004838936126197977,0.0178008340798611,,
2018-03-24,-0.0238185865170761,0.0003726069827153509,-0.02419119349979145,,
2018-03-25,-0.0198820322538306,-0.0005125022905438275,-0.019369529963286773,,
2018-03-26,-0.0337084851061746,-0.0004277998219352474,-0.03328068528423935,,
2018-03-27,-0.0458450475862155,-0.0007253023102479924,-0.04511974527596751,,
2018-03-28,0.015503551724572,-0.0009864435860281468,0.016489995310600147,,
2018-03-29,-0.0991617034794232,0.00033358846733879305,-0.09949529194676199,,
2018-03-30,-0.0384024126436746,-0.002133653066734155,-0.036268759576940444,,
2018-03-31,0.0120469522459418,-0.000826301108513827,0.012873253354455626,,
2018-04-01,-0.0185415146519809,0.00025921314078360315,-0.018800727792764503,,
2018-04-02,0.0350031814977587,-0.0003989560305133782,0.03540213752827207,,
2018-04-03,0.0525579588439786,0.0007531601709892238,0.05180479867298937,,
2018-04-04,-0.0807753681979956,0.0011308846675068711,-0.08190625286550247,,
2018-04-05,-0.0061818819628367,-0.0017380360161722826,-0.004443845946664418,,
2018-04-06,-0.0257140360451562,-0.000133014973980677,-0.025581021071175523,,
2018-04-07,0.0414039749152079,-0.00055328650013808,0.041957261415345976,,
2018-04-08,0.0162680819267493,0.0008908854421923976,0.0153771964845569,,
2018-04-09,-0.0359919297388677,0.0003500387919424337,-0.036341968530810134,,
2018-04-10,0.009456851084145,-0.000774434974092097,0.010231286058237098,,
2018-04-11,0.01954129525744,0.00020348217718467505,0.019337813080255326,,
2018-04-12,0.1321595734714284,0.0004204682159645064,0.1317391052554639,,
2018-04-13,0.0008505194964667,0.0028436651382668576,-0.0019931456418001577,,
2018-04-14,0.0114337298927718,1.8300548178157615e-05,0.011415429344593641,,
2018-04-15,0.042932607475504,0.00024601849296573255,0.04268658898253827,,
2018-04-16,-0.0324693056367979,0.0009237768855192286,-0.03339308252231713,,
2018-04-17,-0.0194300150822617,-0.0006986390019112388,-0.01873137608035046,,
2018-04-18,0.0330710082133138,-0.0004180738108796324,0.033489082024193435,,
2018-04-19,0.0160336782488381,0.0007115857797760563,0.015322092469062042,,
2018-04-20,0.0664938417281331,0.0003449951500052742,0.06614884657812782,,
2018-04-21,0.0056241188854653,0.001430741751543294,0.004193377133922006,,
2018-04-22,-0.0104681332043191,0.00012101363819491654,-0.010589146842514018,,
2018-04-23,0.0145890946899942,-0.00022524183964842684,0.014814336529642626,,
2018-04-24,0.0858392596526644,0.0003139121811540925,0.0855253474715103,,
2018-04-25,-0.0878329224671307,0.0018469952933200873,-0.08967991776045078,,
2018-04-26,0.0492632068887324,-0.0018898927489794954,0.05115309963771189,,
2018-04-27,-0.0317254378191855,0.001059991798921791,-0.03278542961810729,,
2018-04-28,0.040216831097785,-0.000682633267896969,0.04089946436568197,,
2018-04-29,0.0075519876851644,0.0008653417800948174,0.006686645905069582,,
2018-04-30,-0.0189541093139361,0.00016249541021381536,-0.019116604724149916,,
2018-05-01,-0.0131529012484566,-0.0004078337911297186,-0.012745067457326882,,
2018-05-02,0.01282048810724,-0.0002830097416695182,0.013103497848909518,,
2018-05-03,0.0549961924728752,0.000275857239309303,0.05472033523356589,,
2018-05-04,-0.0044233583387295,0.001183347911654236,-0.005606706250383736,,
2018-05-05,0.0162245668177165,-9.517698621073741e-05,0.01631974380392724,,
2018-05-06,-0.0206276611615586,0.0003491024814255781,-0.020976763642984175,,
2018-05-07,-0.0291865232592071,-0.00044384344916024364,-0.028742679810046856,,
2018-05-08,-0.0147433382211765,-0.0006280036816051399,-0.01411533453957136,,
2018-05-09,0.0097846381350477,-0.0003172310247376874,0.010101869159785387,,
2018-05-10,-0.0301591247822805,0.00021053514039379758,-0.0303696599226743,,
2018-05-11,-0.0666136845986851,-0.0006489310572915255,-0.06596475354139357,,
2018-05-12,0.007510452811321,-0.0014333203993408539,0.008943773210661855,,
2018-05-13,0.0257558640152659,0.00016160170823167086,0.025594262307034227,,
2018-05-14,-0.0008196285477451,0.0005541865086450773,-0.0013738150563901773,,
2018-05-15,-0.0236796062914232,-1.7635870533850646e-05,-0.02366197042088935,,
2018-05-16,-0.0166326070794292,-0.0005095118660727386,-0.01612309521335646,,
2018-05-17,-0.0328015088541208,-0.0003578822454393636,-0.03244362660868144,,
2018-05-18,0.0193530655750768,-0.000705786987358736,0.020058852562435538,,
2018-05-19,-0.0004593446816679,0.0004164180955557947,-0.0008757627772236947,,
2018-05-20,0.0322619759216928,-9.883676402676095e-06,0.032271859598095476,,
2018-05-21,-0.0110721247026693,0.0006941779078906935,-0.011766302610559994,,
2018-05-22,-0.044804713952344,-0.0002382378680295213,-0.04456647608431448,,
2018-05-23,-0.0601807030118889,-0.0009640588248708597,-0.05921664418701804,,
2018-05-24,0.0039058908809461,-0.00129490253831893,0.005200793419265029,,
2018-05-25,-0.0141287604402687,8.404268748962088e-05,-0.01421280312775832,,
2018-05-26,-0.0166120221860921,-0.00030400721230839907,-0.016308014973783702,,
2018-05-27,0.0016776146739541,-0.00035743932222146823,0.0020350539961755685,,
2018-05-28,-0.0315177849870593,3.609707748337692e-05,-0.03155388206454268,,
2018-05-29,0.0471692923223963,-0.0006781652213978079,0.04784745754379411,,
2018-05-30,-0.0088416232658627,0.0010149372357267426,-0.009856560501589442,,
2018-05-31,0.011834154516914,-0.00019024437796221025,0.012024398894876212,,
2018-06-01,0.0063089406739353,0.0002546343920206955,0.006054306281914604,,
2018-06-02,0.0135252500989,0.00013574888434201998,0.01338950121455798,,
2018-06-03,0.010047792910929,0.0002910215369369155,0.009756771373992085,,
2018-06-04,-0.026654549419546,0.00021619741700748432,-0.026870746836553487,,
2018-06-05,0.0158746455000393,-0.0005735234381409422,0.016448168938180244,,
2018-06-06,0.0026487884691894,0.0003415732572757274,0.002307215211913673,,
2018-06-07,0.0031696259943396,5.699373288387266e-05,0.0031126322614557275,,
2018-06-08,-0.006944340222814,6.820054502821577e-05,-0.007012540767842216,,
2018-06-09,-0.0121889727837818,-0.00014942071679846684,-0.012039552066983332,,
2018-06-10,-0.0990390259761517,-0.0002622689833666668,-0.09877675699278504,,
2018-06-11,0.0178160250037253,-0.0021310134264104206,0.019947038430135722,,
2018-06-12,-0.0469905634153701,0.0003833457378442365,-0.047373909153214336,,
2018-06-13,-0.0353155958905019,-0.0010110915426092416,-0.03430450434789266,,
2018-06-14,0.0512528071808464,-0.000759882362155562,0.05201268954300196,,
2018-06-15,-0.0327728158569632,0.001102801841669041,-0.03387561769863224,,
2018-06-16,0.0144937531932811,-0.0007051696028319382,0.015198922796113037,,
2018-06-17,-0.0077692965522669,0.0003118607271177957,-0.008081157279384696,,
2018-06-18,0.0362425016932115,-0.00016717122471127392,0.03640967291792277,,
2018-06-19,0.00521470775821,0.0007798265073157487,0.0044348812508942514,,
2018-06-20,0.0009763547887364,0.0001122043773959164,0.0008641504113404836,,
2018-06-21,-0.006907581536569,2.1008134351385746e-05,-0.006928589670920385,,
2018-06-22,-0.0959992912755791,-0.00014862978359659785,-0.0958506614919825,,
2018-06-23,0.0129510280473446,-0.002065607740158965,0.015016635787503566,,
2018-06-24,0.0017444275736506,0.00027866605494843,0.0014657615187021699,,
2018-06-25,0.0123031533820698,3.753468437527969e-05,0.012265618697694521,,
2018-06-26,-0.024884904824625,0.0002647257965833668,-0.025149630621208365,,
2018-06-27,0.0104140791593736,-0.0005354461614857843,0.010949525320859386,,
